model_run_id,model_family,sample_id,rqi_profile,outcome,n,k,rule_version,rule_status,provisional_flag,provisional_reason,term,coef,hac_se_lag7,t_stat,p_value,r2,adj_r2,status
absdev_stress_interaction__primary_path_b__exclude_100bp_tail_days,absdev_stress_interaction,exclude_100bp_tail_days,primary_path_b,abs_peg_dev_bps,825,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,stress_x_primary_path_b_10pp,2044.9103231187617,269.7658804114753,7.58031490120118,9.370282327836321e-14,0.16774052348999313,0.15854992804387036,estimated
absdev_stress_interaction__primary_path_b__exclude_100bp_tail_days,absdev_stress_interaction,exclude_100bp_tail_days,primary_path_b,abs_peg_dev_bps,825,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,stress_x_dii_10pp,-2210.3334021162195,291.65518634365225,-7.5785842515820105,9.50350909079134e-14,0.16774052348999313,0.15854992804387036,estimated
absdev_stress_interaction__primary_path_b__exclude_100bp_tail_days,absdev_stress_interaction,exclude_100bp_tail_days,primary_path_b,abs_peg_dev_bps,825,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,days_since_disclosure_30d,-0.39601247960013586,0.41976401285201526,-0.9434169377920141,0.3457472586402357,0.16774052348999313,0.15854992804387036,estimated
absdev_stress_interaction__primary_path_b__exclude_100bp_tail_days,absdev_stress_interaction,exclude_100bp_tail_days,primary_path_b,abs_peg_dev_bps,825,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,stale_disclosure_45d,0.04581058178076212,1.4257946859038826,0.03212985869120455,0.974376358530215,0.16774052348999313,0.15854992804387036,estimated
absdev_stress_interaction__primary_path_b__exclude_100bp_tail_days,absdev_stress_interaction,exclude_100bp_tail_days,primary_path_b,abs_peg_dev_bps,825,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,log_supply,-13.357274472704342,3.2693605000397072,-4.085592418621964,4.830971410152429e-05,0.16774052348999313,0.15854992804387036,estimated
absdev_stress_interaction__primary_path_b__exclude_100bp_tail_days,absdev_stress_interaction,exclude_100bp_tail_days,primary_path_b,abs_peg_dev_bps,825,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,trend_years,3.3243116240241863,0.7899989556573125,4.20799496026956,2.86269974791864e-05,0.16774052348999313,0.15854992804387036,estimated
absdev_rqi_dii__bank_cash_070__all_rows_with_variant,absdev_rqi_dii,all_rows_with_variant,bank_cash_070,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,Intercept,501.2599145474963,140.14196546021807,3.576800945394107,0.00036825697818065883,0.09442503360088161,0.0866756145730162,estimated
absdev_rqi_dii__bank_cash_070__all_rows_with_variant,absdev_rqi_dii,all_rows_with_variant,bank_cash_070,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,rqi_bank_cash_070_10pp,-15.743866550720174,6.312366815724803,-2.494130491830808,0.012822989325243617,0.09442503360088161,0.0866756145730162,estimated
absdev_rqi_dii__bank_cash_070__all_rows_with_variant,absdev_rqi_dii,all_rows_with_variant,bank_cash_070,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,dii_10pp,2.613013327775266,0.8898408653742224,2.936495085192973,0.0034125324719820327,0.09442503360088161,0.0866756145730162,estimated
absdev_rqi_dii__bank_cash_070__all_rows_with_variant,absdev_rqi_dii,all_rows_with_variant,bank_cash_070,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,days_since_disclosure_30d,-0.7652798758403608,0.49535342154811257,-1.5449169068998363,0.122753126916884,0.09442503360088161,0.0866756145730162,estimated
absdev_rqi_dii__bank_cash_070__all_rows_with_variant,absdev_rqi_dii,all_rows_with_variant,bank_cash_070,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,stale_disclosure_45d,0.4359573449646056,1.4966632886872855,0.291286188590208,0.7709062944302867,0.09442503360088161,0.0866756145730162,estimated
absdev_rqi_dii__bank_cash_070__all_rows_with_variant,absdev_rqi_dii,all_rows_with_variant,bank_cash_070,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,market_stress_flag,26.947214932563597,16.7181819419169,1.611850799697293,0.10738014883386549,0.09442503360088161,0.0866756145730162,estimated
absdev_rqi_dii__bank_cash_070__all_rows_with_variant,absdev_rqi_dii,all_rows_with_variant,bank_cash_070,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,log_supply,-15.689172129075502,3.7165062839491374,-4.2214840848874555,2.6990330600717982e-05,0.09442503360088161,0.0866756145730162,estimated
absdev_rqi_dii__bank_cash_070__all_rows_with_variant,absdev_rqi_dii,all_rows_with_variant,bank_cash_070,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,trend_years,4.423178667654417,1.1141462063611163,3.970016360869589,7.818887468680202e-05,0.09442503360088161,0.0866756145730162,estimated
tail50_rqi_dii_lpm__bank_cash_070__all_rows_with_variant,tail50_rqi_dii_lpm,all_rows_with_variant,bank_cash_070,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,Intercept,266.9052374394919,161.68929896944388,1.650729140027577,0.09917774773498311,0.026911091391677466,0.018583924692095244,estimated
tail50_rqi_dii_lpm__bank_cash_070__all_rows_with_variant,tail50_rqi_dii_lpm,all_rows_with_variant,bank_cash_070,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,rqi_bank_cash_070_10pp,-12.850962488220066,7.270515983555855,-1.7675447681135463,0.07750981432528237,0.026911091391677466,0.018583924692095244,estimated
tail50_rqi_dii_lpm__bank_cash_070__all_rows_with_variant,tail50_rqi_dii_lpm,all_rows_with_variant,bank_cash_070,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,dii_10pp,0.9120552685532001,0.5684704491877596,1.6044022514386815,0.10901140729529857,0.026911091391677466,0.018583924692095244,estimated
tail50_rqi_dii_lpm__bank_cash_070__all_rows_with_variant,tail50_rqi_dii_lpm,all_rows_with_variant,bank_cash_070,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,days_since_disclosure_30d,-0.05448221428318582,0.2694533833524395,-0.20219532449486521,0.839814303345694,0.026911091391677466,0.018583924692095244,estimated
tail50_rqi_dii_lpm__bank_cash_070__all_rows_with_variant,tail50_rqi_dii_lpm,all_rows_with_variant,bank_cash_070,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,stale_disclosure_45d,-0.06415727118127153,0.8149743878862693,-0.07872305207979709,0.93727216251387,0.026911091391677466,0.018583924692095244,estimated
tail50_rqi_dii_lpm__bank_cash_070__all_rows_with_variant,tail50_rqi_dii_lpm,all_rows_with_variant,bank_cash_070,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,market_stress_flag,6.937406941807281,6.368117261386703,1.0893968589228853,0.27629974410525704,0.026911091391677466,0.018583924692095244,estimated
tail50_rqi_dii_lpm__bank_cash_070__all_rows_with_variant,tail50_rqi_dii_lpm,all_rows_with_variant,bank_cash_070,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,log_supply,-6.521628919520661,4.1321961466467005,-1.5782476649403485,0.11489533193299017,0.026911091391677466,0.018583924692095244,estimated
tail50_rqi_dii_lpm__bank_cash_070__all_rows_with_variant,tail50_rqi_dii_lpm,all_rows_with_variant,bank_cash_070,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,trend_years,1.4457467069527716,0.6799091362193472,2.126382232472834,0.033770277880309285,0.026911091391677466,0.018583924692095244,estimated
absdev_stress_interaction__bank_cash_070__all_rows_with_variant,absdev_stress_interaction,all_rows_with_variant,bank_cash_070,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,Intercept,347.42557425116127,119.33364180427094,2.91137996794737,0.003696384790437879,0.19437501867856377,0.1854894490316361,estimated
absdev_stress_interaction__bank_cash_070__all_rows_with_variant,absdev_stress_interaction,all_rows_with_variant,bank_cash_070,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,rqi_bank_cash_070_10pp,-8.9121070749277,5.199320046313858,-1.7140908802577142,0.08689178626360317,0.19437501867856377,0.1854894490316361,estimated
absdev_stress_interaction__bank_cash_070__all_rows_with_variant,absdev_stress_interaction,all_rows_with_variant,bank_cash_070,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,dii_10pp,2.4279522627812304,0.8842382275772456,2.745812369403729,0.006168959952614905,0.19437501867856377,0.1854894490316361,estimated
absdev_stress_interaction__bank_cash_070__all_rows_with_variant,absdev_stress_interaction,all_rows_with_variant,bank_cash_070,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,market_stress_flag,-31674.78712961719,10926.388775970208,-2.898925507691779,0.0038448509030268863,0.19437501867856377,0.1854894490316361,estimated
absdev_stress_interaction__bank_cash_070__all_rows_with_variant,absdev_stress_interaction,all_rows_with_variant,bank_cash_070,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,stress_x_bank_cash_070_10pp,251432.47268066296,86733.02113297199,2.8989244165170636,0.0038448641450585797,0.19437501867856377,0.1854894490316361,estimated
absdev_stress_interaction__bank_cash_070__all_rows_with_variant,absdev_stress_interaction,all_rows_with_variant,bank_cash_070,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,stress_x_dii_10pp,-266067.0609540044,91781.36423368935,-2.898922490153416,0.003844887522689522,0.19437501867856377,0.1854894490316361,estimated
absdev_stress_interaction__bank_cash_070__all_rows_with_variant,absdev_stress_interaction,all_rows_with_variant,bank_cash_070,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,days_since_disclosure_30d,-0.5173620215228355,0.42343134622376727,-1.2218321249401065,0.2221239634216683,0.19437501867856377,0.1854894490316361,estimated
absdev_stress_interaction__bank_cash_070__all_rows_with_variant,absdev_stress_interaction,all_rows_with_variant,bank_cash_070,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,stale_disclosure_45d,0.14163210172152463,1.441932564516775,0.09822380408544891,0.9217787029986773,0.19437501867856377,0.1854894490316361,estimated
absdev_stress_interaction__bank_cash_070__all_rows_with_variant,absdev_stress_interaction,all_rows_with_variant,bank_cash_070,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,log_supply,-11.78241411093039,3.276854981777443,-3.595647099567199,0.0003430291856172385,0.19437501867856377,0.1854894490316361,estimated
absdev_stress_interaction__bank_cash_070__all_rows_with_variant,absdev_stress_interaction,all_rows_with_variant,bank_cash_070,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,trend_years,3.121717899376652,0.775725909768849,4.024253747443942,6.247182193375167e-05,0.19437501867856377,0.1854894490316361,estimated
absdev_rqi_dii__bank_cash_070__rqi_available,absdev_rqi_dii,rqi_available,bank_cash_070,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,Intercept,501.2599145474963,140.14196546021807,3.576800945394107,0.00036825697818065883,0.09442503360088161,0.0866756145730162,estimated
absdev_rqi_dii__bank_cash_070__rqi_available,absdev_rqi_dii,rqi_available,bank_cash_070,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,rqi_bank_cash_070_10pp,-15.743866550720174,6.312366815724803,-2.494130491830808,0.012822989325243617,0.09442503360088161,0.0866756145730162,estimated
absdev_rqi_dii__bank_cash_070__rqi_available,absdev_rqi_dii,rqi_available,bank_cash_070,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,dii_10pp,2.613013327775266,0.8898408653742224,2.936495085192973,0.0034125324719820327,0.09442503360088161,0.0866756145730162,estimated
absdev_rqi_dii__bank_cash_070__rqi_available,absdev_rqi_dii,rqi_available,bank_cash_070,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,days_since_disclosure_30d,-0.7652798758403608,0.49535342154811257,-1.5449169068998363,0.122753126916884,0.09442503360088161,0.0866756145730162,estimated
absdev_rqi_dii__bank_cash_070__rqi_available,absdev_rqi_dii,rqi_available,bank_cash_070,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,stale_disclosure_45d,0.4359573449646056,1.4966632886872855,0.291286188590208,0.7709062944302867,0.09442503360088161,0.0866756145730162,estimated
absdev_rqi_dii__bank_cash_070__rqi_available,absdev_rqi_dii,rqi_available,bank_cash_070,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,market_stress_flag,26.947214932563597,16.7181819419169,1.611850799697293,0.10738014883386549,0.09442503360088161,0.0866756145730162,estimated
absdev_rqi_dii__bank_cash_070__rqi_available,absdev_rqi_dii,rqi_available,bank_cash_070,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,log_supply,-15.689172129075502,3.7165062839491374,-4.2214840848874555,2.6990330600717982e-05,0.09442503360088161,0.0866756145730162,estimated
absdev_rqi_dii__bank_cash_070__rqi_available,absdev_rqi_dii,rqi_available,bank_cash_070,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,trend_years,4.423178667654417,1.1141462063611163,3.970016360869589,7.818887468680202e-05,0.09442503360088161,0.0866756145730162,estimated
tail50_rqi_dii_lpm__bank_cash_070__rqi_available,tail50_rqi_dii_lpm,rqi_available,bank_cash_070,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,Intercept,266.9052374394919,161.68929896944388,1.650729140027577,0.09917774773498311,0.026911091391677466,0.018583924692095244,estimated
tail50_rqi_dii_lpm__bank_cash_070__rqi_available,tail50_rqi_dii_lpm,rqi_available,bank_cash_070,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,rqi_bank_cash_070_10pp,-12.850962488220066,7.270515983555855,-1.7675447681135463,0.07750981432528237,0.026911091391677466,0.018583924692095244,estimated
tail50_rqi_dii_lpm__bank_cash_070__rqi_available,tail50_rqi_dii_lpm,rqi_available,bank_cash_070,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,dii_10pp,0.9120552685532001,0.5684704491877596,1.6044022514386815,0.10901140729529857,0.026911091391677466,0.018583924692095244,estimated
tail50_rqi_dii_lpm__bank_cash_070__rqi_available,tail50_rqi_dii_lpm,rqi_available,bank_cash_070,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,days_since_disclosure_30d,-0.05448221428318582,0.2694533833524395,-0.20219532449486521,0.839814303345694,0.026911091391677466,0.018583924692095244,estimated
tail50_rqi_dii_lpm__bank_cash_070__rqi_available,tail50_rqi_dii_lpm,rqi_available,bank_cash_070,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,stale_disclosure_45d,-0.06415727118127153,0.8149743878862693,-0.07872305207979709,0.93727216251387,0.026911091391677466,0.018583924692095244,estimated
tail50_rqi_dii_lpm__bank_cash_070__rqi_available,tail50_rqi_dii_lpm,rqi_available,bank_cash_070,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,market_stress_flag,6.937406941807281,6.368117261386703,1.0893968589228853,0.27629974410525704,0.026911091391677466,0.018583924692095244,estimated
tail50_rqi_dii_lpm__bank_cash_070__rqi_available,tail50_rqi_dii_lpm,rqi_available,bank_cash_070,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,log_supply,-6.521628919520661,4.1321961466467005,-1.5782476649403485,0.11489533193299017,0.026911091391677466,0.018583924692095244,estimated
tail50_rqi_dii_lpm__bank_cash_070__rqi_available,tail50_rqi_dii_lpm,rqi_available,bank_cash_070,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,trend_years,1.4457467069527716,0.6799091362193472,2.126382232472834,0.033770277880309285,0.026911091391677466,0.018583924692095244,estimated
absdev_stress_interaction__bank_cash_070__rqi_available,absdev_stress_interaction,rqi_available,bank_cash_070,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,Intercept,347.42557425116127,119.33364180427094,2.91137996794737,0.003696384790437879,0.19437501867856377,0.1854894490316361,estimated
absdev_stress_interaction__bank_cash_070__rqi_available,absdev_stress_interaction,rqi_available,bank_cash_070,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,rqi_bank_cash_070_10pp,-8.9121070749277,5.199320046313858,-1.7140908802577142,0.08689178626360317,0.19437501867856377,0.1854894490316361,estimated
absdev_stress_interaction__bank_cash_070__rqi_available,absdev_stress_interaction,rqi_available,bank_cash_070,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,dii_10pp,2.4279522627812304,0.8842382275772456,2.745812369403729,0.006168959952614905,0.19437501867856377,0.1854894490316361,estimated
absdev_stress_interaction__bank_cash_070__rqi_available,absdev_stress_interaction,rqi_available,bank_cash_070,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,market_stress_flag,-31674.78712961719,10926.388775970208,-2.898925507691779,0.0038448509030268863,0.19437501867856377,0.1854894490316361,estimated
absdev_stress_interaction__bank_cash_070__rqi_available,absdev_stress_interaction,rqi_available,bank_cash_070,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,stress_x_bank_cash_070_10pp,251432.47268066296,86733.02113297199,2.8989244165170636,0.0038448641450585797,0.19437501867856377,0.1854894490316361,estimated
absdev_stress_interaction__bank_cash_070__rqi_available,absdev_stress_interaction,rqi_available,bank_cash_070,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,stress_x_dii_10pp,-266067.0609540044,91781.36423368935,-2.898922490153416,0.003844887522689522,0.19437501867856377,0.1854894490316361,estimated
absdev_stress_interaction__bank_cash_070__rqi_available,absdev_stress_interaction,rqi_available,bank_cash_070,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,days_since_disclosure_30d,-0.5173620215228355,0.42343134622376727,-1.2218321249401065,0.2221239634216683,0.19437501867856377,0.1854894490316361,estimated
absdev_stress_interaction__bank_cash_070__rqi_available,absdev_stress_interaction,rqi_available,bank_cash_070,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,stale_disclosure_45d,0.14163210172152463,1.441932564516775,0.09822380408544891,0.9217787029986773,0.19437501867856377,0.1854894490316361,estimated
absdev_stress_interaction__bank_cash_070__rqi_available,absdev_stress_interaction,rqi_available,bank_cash_070,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,log_supply,-11.78241411093039,3.276854981777443,-3.595647099567199,0.0003430291856172385,0.19437501867856377,0.1854894490316361,estimated
absdev_stress_interaction__bank_cash_070__rqi_available,absdev_stress_interaction,rqi_available,bank_cash_070,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,trend_years,3.121717899376652,0.775725909768849,4.024253747443942,6.247182193375167e-05,0.19437501867856377,0.1854894490316361,estimated
absdev_rqi_dii__bank_cash_070__manual_review_free,absdev_rqi_dii,manual_review_free,bank_cash_070,abs_peg_dev_bps,190,6,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,Intercept,-45.77827118739629,69.78445299609783,-0.6559952714676448,0.512646622864461,0.19296862728285058,0.1710384269372759,estimated
absdev_rqi_dii__bank_cash_070__manual_review_free,absdev_rqi_dii,manual_review_free,bank_cash_070,abs_peg_dev_bps,190,6,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,rqi_bank_cash_070_10pp,-0.41041932630744593,1.1612242043074574,-0.35343676508380734,0.7241656418666791,0.19296862728285058,0.1710384269372759,estimated
absdev_rqi_dii__bank_cash_070__manual_review_free,absdev_rqi_dii,manual_review_free,bank_cash_070,abs_peg_dev_bps,190,6,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,days_since_disclosure_30d,-0.4595936653923227,0.1994844344502118,-2.303907403397081,0.022345222505762763,0.19296862728285058,0.1710384269372759,estimated
absdev_rqi_dii__bank_cash_070__manual_review_free,absdev_rqi_dii,manual_review_free,bank_cash_070,abs_peg_dev_bps,190,6,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,market_stress_flag,2.3817511585588584,0.9313507601320082,2.5573084390045193,0.011354975145567048,0.19296862728285058,0.1710384269372759,estimated
absdev_rqi_dii__bank_cash_070__manual_review_free,absdev_rqi_dii,manual_review_free,bank_cash_070,abs_peg_dev_bps,190,6,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,log_supply,1.995592406883929,2.487065805655375,0.8023882610368098,0.42336354022969513,0.19296862728285058,0.1710384269372759,estimated
absdev_rqi_dii__bank_cash_070__manual_review_free,absdev_rqi_dii,manual_review_free,bank_cash_070,abs_peg_dev_bps,190,6,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,trend_years,1.490018647548462,1.220281771034577,1.2210447479562012,0.22363138958879336,0.19296862728285058,0.1710384269372759,estimated
tail50_rqi_dii_lpm__bank_cash_070__manual_review_free,tail50_rqi_dii_lpm,manual_review_free,bank_cash_070,tail_depeg_50bp_pct,190,6,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,Intercept,0.0,0.0,,,,,estimated
tail50_rqi_dii_lpm__bank_cash_070__manual_review_free,tail50_rqi_dii_lpm,manual_review_free,bank_cash_070,tail_depeg_50bp_pct,190,6,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,rqi_bank_cash_070_10pp,0.0,0.0,,,,,estimated
tail50_rqi_dii_lpm__bank_cash_070__manual_review_free,tail50_rqi_dii_lpm,manual_review_free,bank_cash_070,tail_depeg_50bp_pct,190,6,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,days_since_disclosure_30d,0.0,0.0,,,,,estimated
tail50_rqi_dii_lpm__bank_cash_070__manual_review_free,tail50_rqi_dii_lpm,manual_review_free,bank_cash_070,tail_depeg_50bp_pct,190,6,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,market_stress_flag,0.0,0.0,,,,,estimated
tail50_rqi_dii_lpm__bank_cash_070__manual_review_free,tail50_rqi_dii_lpm,manual_review_free,bank_cash_070,tail_depeg_50bp_pct,190,6,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,log_supply,0.0,0.0,,,,,estimated
tail50_rqi_dii_lpm__bank_cash_070__manual_review_free,tail50_rqi_dii_lpm,manual_review_free,bank_cash_070,tail_depeg_50bp_pct,190,6,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,trend_years,0.0,0.0,,,,,estimated
absdev_stress_interaction__bank_cash_070__manual_review_free,absdev_stress_interaction,manual_review_free,bank_cash_070,abs_peg_dev_bps,190,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,Intercept,-45.77827169630363,69.78445389147903,-0.655995270343347,0.5126556195849199,0.19296862728285047,0.16192895910142158,estimated
absdev_stress_interaction__bank_cash_070__manual_review_free,absdev_stress_interaction,manual_review_free,bank_cash_070,abs_peg_dev_bps,190,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,rqi_bank_cash_070_10pp,-0.4104193190229436,1.1612242134779518,-0.3534367560195008,0.7241700915477685,0.19296862728285047,0.16192895910142158,estimated
absdev_stress_interaction__bank_cash_070__manual_review_free,absdev_stress_interaction,manual_review_free,bank_cash_070,abs_peg_dev_bps,190,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,market_stress_flag,0.015584466877847359,0.006094090922662342,2.557307902954446,0.01136398442687403,0.19296862728285047,0.16192895910142158,estimated
